name,price,unit_price,description,availability,regular_price,discounted_price,discount_percent,discount_type,discount_period,category,market,last_updated
УРДА ОСОГОВСКА,115,100 гр = 19.2,УРДА ОСОГОВСКА,Да,115,,,,,Останато,KAM,2025-04-18
КАПСУЛИ ПЕРСИЛ,599,,,Да,599,,,,,Останато,KAM,2025-04-18
СЛАДОЛЕД АЛОМА,299,,,Да,299,,,,,Останато,KAM,2025-04-18
БАМИЈА,135,100 гр = 0.0,SUNNY FANTASY,Да,135,,,,,Останато,KAM,2025-04-18
ПИВО СО АРОМА,49,,,Да,49,,,,,Останато,KAM,2025-04-18
ВЛОШКИ,51,,,Да,51,,,,,Останато,KAM,2025-04-18
ВЛОШКИ КЛАСИК,46,,,Да,46,,,,,Останато,KAM,2025-04-18
МОРТАДЕЛА 100Г,89,,,Да,89,,,,,Останато,KAM,2025-04-18
МОРТАДЕЛА СО Ф,89,,,Да,89,,,,,Останато,KAM,2025-04-18
КЕЧАП БЛАГ ЛЕ,45,,,Да,45,,,,,Останато,KAM,2025-04-18
КЕЧАП ПИЦА ЛЕ,45,100 гр = 9.0,LE BON,Да,45,,,,,Останато,KAM,2025-04-18
БРАШНО ТИП 400 1,25,100 гр = 25.0,KAMKO БРАШНО,Да,25,,,,,Останато,KAM,2025-04-18
КРЕМА ЗА ЛИЦЕ,149,,,Да,149,,,,,Слатки и бонбони,KAM,2025-04-18
СУВА ХРАНА ЗА,189,,,Да,189,,,,,Храна за миленици,KAM,2025-04-18
СУВА ХРАНА ЗА,619,,,Да,619,,,,,Храна за миленици,KAM,2025-04-18
МАЈОНЕЗ ДОЈПАК,44,,,Да,44,,,,,Останато,KAM,2025-04-18
КУЛЕН СЛАЈС,125,100 гр = 83.3,PIVAC,Да,125,,,,,Останато,KAM,2025-04-18
ЧАЈНА СЛАЈС,125,100 гр = 0.0,PIVAC,Да,125,,,,,Пијалоци,KAM,2025-04-18
БАР НЕСКВИК 25ГР,25,100 гр = 100.0,NESQUICK БАР,Да,25,,,,,Останато,KAM,2025-04-18
ЈУФКИ ДОМАШНИ,59,100 гр = 14.8,GUSTO ЈУФКИ,Да,59,,,,,Останато,KAM,2025-04-18
СРЕДСТВО ПРОТИВ,39,,,Да,39,,,,,Производи за домаќинство,KAM,2025-04-18
ПЕЛЕНИ ПАМПЕРС,969,,,Да,969,,,,,Останато,KAM,2025-04-18
ПЕЛЕНИ ПАМПЕРС,969,,,Да,969,,,,,Останато,KAM,2025-04-18
ПЕЛЕНИ ПАМПЕРС,969,,,Да,969,,,,,Останато,KAM,2025-04-18
МАНТИИ СО,155,100 гр = 19.4,SECHI PECHI,Да,155,,,,,Останато,KAM,2025-04-18
ДЕТЕРГЕНТ ТЕЧЕН,299,,,Да,299,,,,,Производи за домаќинство,KAM,2025-04-18
ОМЕКНУВАЧ ЗА,149,,,Да,149,,,,,Останато,KAM,2025-04-18
ОМЕКНУВАЧ ЗА,149,,,Да,149,,,,,Останато,KAM,2025-04-18
ТУЛУМБА МИЛОРД,125,100 гр = 25.0,MILORD ТУЛУМБИ,Да,125,,,,,Останато,KAM,2025-04-18
РУМ БЕЛ КАБО БЕЈ,299,,,Да,299,,,,,Останато,KAM,2025-04-18
ПИЈАЛОК ГАЗИР.,32,,,Да,32,,,,,Пијалоци,KAM,2025-04-18
ПИЈАЛОК ГАЗ. СО,35,,,Да,35,,,,,Пијалоци,KAM,2025-04-18
ЦИГАРИ КАМЕЛ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ КАМЕЛ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
СЛАТКО ОД,89,100 гр = 20.2,AMIA СЛАТКО ОД,Да,89,,,,,Слатки и бонбони,KAM,2025-04-18
ЧИПС ПАВЛАКА И,75,100 гр = 57.7,CHIO ЧИПС СО ВКУС,Да,75,,,,,Млеко и млечни производи,KAM,2025-04-18
ЧИПС ПИПЕРКА,75,100 гр = 57.7,CHIO ЧИПС СО ВКУС,Да,75,,,,,Овошје и зеленчук,KAM,2025-04-18
БАКЛАВА СО Ф,209,,,Да,209,,,,,Останато,KAM,2025-04-18
ЦВЕЌЕ РАСТЕНИЈА,199,,,Да,199,,,,,Останато,KAM,2025-04-18
ДЕТЕРГЕНТ 1.,165,,,Да,,,,,,Производи за домаќинство,KAM,2025-04-18
ЧОКОЛАДО ТЕМНО,119,100 гр = 119.0,SAROTTI ТЕМНО,Да,119,,,,,Слатки и бонбони,KAM,2025-04-18
ЧОКОЛАДО ТЕМНО,119,100 гр = 119.0,SAROTTI ТЕМНО,Да,119,,,,,Слатки и бонбони,KAM,2025-04-18
КРЕМ СИР ГРАНИЦЕ,39,100 гр = 39.0,GRANICE КРЕМ СИР,Да,39,,,,,Слатки и бонбони,KAM,2025-04-18
ДЕТЕРГЕНТ ТЕЧЕН,289,,,Да,289,,,,,Производи за домаќинство,KAM,2025-04-18
ДЕТЕРГЕНТ ТЕЧЕН,289,,,Да,289,,,,,Производи за домаќинство,KAM,2025-04-18
СИРЕЊЕ МЕШАНО,359,100 гр = 202.8,PRESIDENT-SALAKIS,Да,359,,,,,Млеко и млечни производи,KAM,2025-04-18
СЕМКИ САЛУТИ 200,66,100 гр = 33.0,SALUTI СЕМКИ,Да,66,,,,,Останато,KAM,2025-04-18
РЕБРО СВИНСКО,368,,,Да,368,,,,,Останато,KAM,2025-04-18
ЛИГЊА ПАНИРАНИ,145,100 гр = 36.3,LANARAS ЛИГЊА,Да,145,,,,,Останато,KAM,2025-04-18
СОК,85,,,Да,85,,,,,Пијалоци,KAM,2025-04-18
ДЕТЕРГЕНТ ТЕЧЕН,489,,,Да,489,,,,,Производи за домаќинство,KAM,2025-04-18
ТАБЛЕТИ ФИНИШ,499,,,Да,499,,,,,Останато,KAM,2025-04-18
СУВО ГРОЗЈЕ ВИТА,62,100 гр = 24.8,VITA ГРОЗЈЕ СУВО,Да,62,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ДАВИДОВ,190,,,Да,190,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ДАВИДОФ,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ДАВИДОФ,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ЖАДЕ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ РОДЕО,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ РОДЕО,135,,,Да,135,,,,,Останато,KAM,2025-04-18
ЦИГАРИ РОДЕО,135,,,Да,135,,,,,Останато,KAM,2025-04-18
КОЛБАС,105,100 гр = 105.0,КОСИЉАК,Да,105,,,,,Месо и месни производи,KAM,2025-04-18
СУЏУК,105,100 гр = 31.8,КОСИЉАК,Да,105,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ПИЛЕШКО ФИЛЕ,216,,,Да,216,,,,,Останато,KAM,2025-04-18
КАРЕ СВИНСКО,352,,,Да,352,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРА,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ЦИГАРА,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ЦИГАРА,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ПЕРЕК ЕЛЕФАНТ,72,100 гр = 40.0,ELEPHANT,Да,72,,,,,Останато,KAM,2025-04-18
СУВО ГРОЗЈЕ,62,100 гр = 62.0,ГРОЗЈЕ СУВО,Да,62,,,,,Останато,KAM,2025-04-18
КУПКА ЗА,179,,,Да,179,,,,,Останато,KAM,2025-04-18
КУПКА ЗА,179,,,Да,179,,,,,Останато,KAM,2025-04-18
ТАРТ ОВОШЕН,109,100 гр = 36.3,CRADEL,Да,109,,,,,Останато,KAM,2025-04-18
ДЕТЕРГЕНТ ЗА,259,,,Да,259,,,,,Производи за домаќинство,KAM,2025-04-18
ДЕТЕРГЕНТ ЗА,259,,,Да,259,,,,,Производи за домаќинство,KAM,2025-04-18
ДОКОЛЕНКИ,28,,,Да,28,,,,,Останато,KAM,2025-04-18
ДОКОЛЕНКИ,28,,,Да,28,,,,,Останато,KAM,2025-04-18
ПУДИНГ,59,,,Да,59,,,,,Останато,KAM,2025-04-18
ДЕТЕРГЕНТ,499,100 гр = 22.2,PERSIL ДЕТЕРГЕНТ,Да,499,,,,,Производи за домаќинство,KAM,2025-04-18
ПАСИРАН ДОМАТ,90,100 гр = 13.2,LE BON ПАСИРАН,Да,90,,,,,Овошје и зеленчук,KAM,2025-04-18
ДОМАТИ ЦЕЛИ,55,100 гр = 13.8,SUNNY FANTASY,Да,55,,,,,Овошје и зеленчук,KAM,2025-04-18
СЕЦКАНИ ДОМАТИ,55,100 гр = 13.8,SUNNY FANTASY,Да,55,,,,,Овошје и зеленчук,KAM,2025-04-18
ХАРИНГА,70,100 гр = 68.6,ФИЛЕТИ ХАРИНГА,Да,70,,,,,Останато,KAM,2025-04-18
ХАРИНГА ФИЛ.,70,100 гр = 58.8,ФИЛЕТИ ХАРИНГА,Да,70,,,,,Останато,KAM,2025-04-18
САЛАМА СЛАЈС,109,100 гр = 109.0,WINDAU САЛАМА,Да,109,,,,,Месо и месни производи,KAM,2025-04-18
ТУНА САЛАТА,135,100 гр = 84.4,RIO MARE TУНА,Да,159,,,,,Останато,KAM,2025-04-18
ТУНА САЛАТА,159,100 гр = 99.4,RIO MARE TУНА,Да,159,,,,,Останато,KAM,2025-04-18
ХУЛАХОПКИ,95,,,Да,95,,,,,Останато,KAM,2025-04-18
ХУЛАХОПКИ,95,,,Да,95,,,,,Останато,KAM,2025-04-18
МАРАМИЦИ,29,,,Да,29,,,,,Останато,KAM,2025-04-18
БИСК.БАМБИ,75,100 гр = 37.5,PLAZMA – BAMBI,Да,75,,,,,Останато,KAM,2025-04-18
ХУЛАХОПКИ,99,,,Да,99,,,,,Останато,KAM,2025-04-18
ХУЛАХОПКИ,99,,,Да,99,,,,,Останато,KAM,2025-04-18
ХУЛАХОПКИ,99,,,Да,99,,,,,Останато,KAM,2025-04-18
СЕТ КРОАСАН,95,,,Да,95,,,,,Останато,KAM,2025-04-18
ЧОКОЛАДО,26,100 гр = 32.5,EUROCREM,Да,26,,,,,Слатки и бонбони,KAM,2025-04-18
ПИЈАЛОК,37,,,Да,37,,,,,Пијалоци,KAM,2025-04-18
ПИЈАЛОК,37,,,Да,37,,,,,Пијалоци,KAM,2025-04-18
ВИНО ЦРВЕНО,242,,,Да,242,,,,,Останато,KAM,2025-04-18
ПУДИНГ ПРАВ,29,100 гр = 24.2,OMA ПУДИНГ ВО,Да,29,,,,,Останато,KAM,2025-04-18
ПУДИНГ ПРАВ,29,100 гр = 23.6,OMA ПУДИНГ ВО,Да,29,,,,,Останато,KAM,2025-04-18
РЖАНИ ПЛОЧКИ,72,100 гр = 55.4,MELVIT РЖАНИ,Да,72,,,,,Останато,KAM,2025-04-18
РЖАНИ ПЛОЧКИ,65,100 гр = 50.0,MELVIT РЖАНИ,Да,65,,,,,Останато,KAM,2025-04-18
АЈВАР ЛУТ,145,100 гр = 41.4,SUNNY FANTASY,Да,145,,,,,Останато,KAM,2025-04-18
ТУНА ВО,209,100 гр = 201.0,RIO MARE ТУНА,Да,209,,,,,Останато,KAM,2025-04-18
СРЕДСТВО ЗА,149,,,Да,149,,,,,Производи за домаќинство,KAM,2025-04-18
МЕДЕЊАК СО,52,100 гр = 26.0,LAMBERTZ,Да,52,,,,,Останато,KAM,2025-04-18
КАШКАВАЛ МЕШАН,495,100 гр = 495.0,BELLA FARM,Да,495,,,,,Млеко и млечни производи,KAM,2025-04-18
ВАФЛИ ЧОКО,49,100 гр = 22.3,ВАФЛИ ЧОКО,Да,49,,,,,Останато,KAM,2025-04-18
КАПРИС КЛАСИК,185,,,Да,185,,,,,Останато,KAM,2025-04-18
ГРАШАК СО,135,100 гр = 33.8,CARNEX ГРАШКА СО,Да,135,,,,,Останато,KAM,2025-04-18
ПРАСЕШКИ БУТ,279,100 гр = 279.0,ПРАСЕШКИ БУТ,Да,309,,,,,Останато,KAM,2025-04-18
ЧАЈ ФИЛТЕР ПРАЗ.,89,,,Да,89,,,,,Пијалоци,KAM,2025-04-18
БОМБ.ЕУКАЛИШТУ,62,100 гр = 20.7,ROSHEN БОНБОНИ,Да,62,,,,,Останато,KAM,2025-04-18
ПИЛЕШКИ СТЕК,262,,,Да,262,,,,,Останато,KAM,2025-04-18
ЧАШИ КАРТОНСКИ,99,,,Да,99,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ДАНХИЛ,190,,,Да,190,,,,,Останато,KAM,2025-04-18
ЦИГАРИ ДАНХИЛ,190,,,Да,190,,,,,Останато,KAM,2025-04-18
ЦИГАРИ КАМЕЛ,140,,,Да,140,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,160,,,Да,160,,,,,Останато,KAM,2025-04-18
ЦИГАРИ,160,,,Да,160,,,,,Останато,KAM,2025-04-18
СЛИКИЧКИ,35,,,Да,35,,,,,Останато,KAM,2025-04-18
ПЕНА ЗА БРИЧЕЊЕ,65,,,Да,65,,,,,Останато,KAM,2025-04-18
ПИЈАЛОК ГАЗИР.СО,47,,,Да,47,,,,,Пијалоци,KAM,2025-04-18
ПЕРЕК КЛАСИК СО,40,,,Да,40,,,,,Останато,KAM,2025-04-18
ПЕРЕК СО СУСАМ,40,,,Да,40,,,,,Останато,KAM,2025-04-18
ПЧЕНКА ШЕЌЕРАЦ,82,100 гр = 164.0,SUNNY FANTASY,Да,82,,,,,Останато,KAM,2025-04-18
ЦВЕКЛО ВАРЕНО,59,,,Да,59,,,,,Останато,KAM,2025-04-18
ПАШТЕТА ОД ТУНА,135,100 гр = 0.0,RIO MARE,Да,135,,,,,Останато,KAM,2025-04-18
КОНЕЦ ЗА ЗАБИ СО,59,,,Да,59,,,,,Останато,KAM,2025-04-18
МИЦЕЛАРНА ВОДА,169,,,Да,169,,,,,Пијалоци,KAM,2025-04-18
ЧАЈ ЖАЛФИЈА,49,,,Да,49,,,,,Пијалоци,KAM,2025-04-18
ЧАЈ МАЈЧИНА,49,,,Да,49,,,,,Пијалоци,KAM,2025-04-18
ОРГАНСКИ НАМАЗ,75,100 гр = 40.5,ОРГАНСКИ ВЕГАН,Да,75,,,,,Останато,KAM,2025-04-18
ОРГАНСКА,75,100 гр = 0.0,ОРГАНСКА,Да,75,,,,,Останато,KAM,2025-04-18
ДОМАШНИ ЧВАРКИ,145,,,Да,145,,,,,Останато,KAM,2025-04-18
ШАМПОН ЗА КОСА,429,,,Да,429,,,,,Производи за домаќинство,KAM,2025-04-18
ЛЕДЕН ЧАЈ РИО,49,,,Да,49,,,,,Пијалоци,KAM,2025-04-18
ЛЕДЕН ЧАЈ РИО,49,,,Да,49,,,,,Пијалоци,KAM,2025-04-18
ГАУДА ПРЕМИУМ,189,,,Да,209,,,,,Останато,KAM,2025-04-18
ЕМЕНТАЛЕР 250Г,169,,,Да,169,,,,,Останато,KAM,2025-04-18
КАМЕМБЕР,165,,,Да,165,,,,,Останато,KAM,2025-04-18
ЧОК.ЖИВОТ.ЦАРСТ,123,,,Да,123,,,,,Останато,KAM,2025-04-18
ПИФТИЈА РАНЧО,189,,,Да,189,,,,,Останато,KAM,2025-04-18
ВОДКА,649,,,Да,649,,,,,Останато,KAM,2025-04-18
ЧОКОЛАДО ДУБАИ,89,100 гр = 296.7,ELIT ЧОКОЛАДО,Да,89,,,,,Слатки и бонбони,KAM,2025-04-18
УЗО КЕРАСМА,105,,,Да,105,,,,,Останато,KAM,2025-04-18
УЗО КЕРАСМА,299,,,Да,299,,,,,Останато,KAM,2025-04-18
УЗО КЕРАСМА,699,,,Да,699,,,,,Останато,KAM,2025-04-18
ЧОКОЛАДНО,289,100 гр = 0.0,LINDT,Да,289,,,,,Слатки и бонбони,KAM,2025-04-18
ВИНО ЦРВЕНО,399,,,Да,399,,,,,Останато,KAM,2025-04-18
ПИТА СО СПАНАЌ,139,100 гр = 17.2,SECHI PECHI ПИТА,Да,139,,,,,Останато,KAM,2025-04-18
ПАВЛАКА СО,279,100 гр = 39.9,MEGLE,Да,279,,,,,Млеко и млечни производи,KAM,2025-04-18
ПИЛЕШКИ,83,,,Да,83,,,,,Останато,KAM,2025-04-18
КАФЕ КАПСУЛИ,239,,,Да,239,,,,,Пијалоци,KAM,2025-04-18
КАФЕ КАПСУЛИ,269,,,Да,269,,,,,Пијалоци,KAM,2025-04-18
КАФЕ КАПСУЛИ,229,,,Да,229,,,,,Пијалоци,KAM,2025-04-18
КАФЕ КАПСУЛИ,229,,,Да,229,,,,,Пијалоци,KAM,2025-04-18
ПАЛАЧИНКИ,59,,,Да,59,,,,,Останато,KAM,2025-04-18
КАЈМАК НАМАЗ,109,100 гр = 43.6,MLEKARA SABAC,Да,109,,,,,Останато,KAM,2025-04-18
ПИВО ТЕМНО ХОП,46,,,Да,46,,,,,Останато,KAM,2025-04-18
ПИВО ЦРВЕНО ХОП,46,,,Да,46,,,,,Останато,KAM,2025-04-18
ПИВО СВЕТЛО,53,,,Да,53,,,,,Останато,KAM,2025-04-18
СОК ЦЕДЕН ОД,209,,,Да,209,,,,,Пијалоци,KAM,2025-04-18
ОБЛАНДИ ЦП,59,100 гр = 28.1,DR.OETKER,Да,59,,,,,Останато,KAM,2025-04-18
КОКТЕЛ-ПИВО,69,,,Да,69,,,,,Останато,KAM,2025-04-18
КОКТЕЛ-ПИВО,69,,,Да,69,,,,,Останато,KAM,2025-04-18
НЕГАЗИРАН,40,,,Да,40,,,,,Останато,KAM,2025-04-18
РЕНДАН ПАРМЕЗАН,89,,,Да,89,,,,,Останато,KAM,2025-04-18
СИРЕЊЕ,69,100 гр = 55.2,VIVALDI МОЦАРЕЛА,Да,92,,,,,Млеко и млечни производи,KAM,2025-04-18
ПУТЕР ЛОВИЦ 82%,129,100 гр = 64.5,LOWICZ ПУТЕР,Да,129,,,,,Останато,KAM,2025-04-18
ПЕЧЕНИЦА,125,100 гр = 104.2,ПИВАЦ ПЕЧЕНИЦА,Да,145,,,,,Останато,KAM,2025-04-18
МАСЛО КОКОСОВО,285,,,Да,285,,,,,Останато,KAM,2025-04-18
ПИЦА,119,100 гр = 31.3,ПИЦА,Да,119,,,,,Останато,KAM,2025-04-18
ВИРШЛА КОКТЕЛ,88,100 гр = 25.1,WUDY ВИРШЛА,Да,88,,,,,Останато,KAM,2025-04-18
ВИРШЛА,95,100 гр = 19.0,WUDY ВИРШЛА,Да,95,,,,,Останато,KAM,2025-04-18
КОПАН,356,,,Да,356,,,,,Останато,KAM,2025-04-18
СЕТ КОКА КОЛА,169,,,Да,169,,,,,Останато,KAM,2025-04-18
СЕТ ШВЕПС 2*1.5 Л,145,,,Да,145,,,,,Останато,KAM,2025-04-18
СЕТ ФАНТА 2*2Л,159,,,Да,159,,,,,Останато,KAM,2025-04-18
ЦИМЕТ ВО ПРАВ,51,100 гр = 127.5,RAJSKA GRADINA,Да,51,,,,,Останато,KAM,2025-04-18
ФЛИП КЛИПСИ,36,,,Да,36,,,,,Останато,KAM,2025-04-18
ВИНО ЦРВЕНО РУЖ,235,,,Да,235,,,,,Останато,KAM,2025-04-18
ВИНО ЦРВЕНО,235,,,Да,235,,,,,Останато,KAM,2025-04-18
ШЛАГ ПЕНА ОМА,37,,,Да,37,,,,,Останато,KAM,2025-04-18
ЛОЗОВ ЛИСТ,99,100 гр = 30.0,SUNNY FANSTASY,Да,99,,,,,Останато,KAM,2025-04-18
ЛИКЕР БАЈАДЕРА,992,,,Да,992,,,,,Останато,KAM,2025-04-18
СТИК РЕКСОНА ЗА,169,,,Да,169,,,,,Останато,KAM,2025-04-18
АЛВА РОСАЛ 800ГР,246,100 гр = 30.8,ROSAL АЛВА ТААН,Да,246,,,,,Останато,KAM,2025-04-18
АЛВА РОСАЛ,114,100 гр = 28.5,ROSAL,Да,114,,,,,Останато,KAM,2025-04-18
МАРАМИЦИ ЏЕБНИ,39,,,Да,39,,,,,Останато,KAM,2025-04-18
ЧОКОЛОКУМ 500ГР,96,100 гр = 19.2,ROSAL,Да,96,,,,,Слатки и бонбони,KAM,2025-04-18
МЕД БАГРЕМОВ,299,,,Да,299,,,,,Останато,KAM,2025-04-18
МЕД ЛИПОВ,349,,,Да,349,,,,,Останато,KAM,2025-04-18
КИФЛИ МИНИ,62,100 гр = 13.8,НЕДА КИФЛИ,Да,62,,,,,Хлеб и пекарски производи,KAM,2025-04-18
КРОАСАН МИЛКА,35,100 гр = 70.0,MILKA КРОАСАН,Да,35,,,,,Останато,KAM,2025-04-18
БОЈА ЕЛИТ ЗА,85,,,Да,85,,,,,Останато,KAM,2025-04-18
ЌЕСА ЗА ПАЗАРЕЊЕ,5,,,Да,5,,,,,Останато,KAM,2025-04-18
ЧИПС СКАРА ЧИПС,57,100 гр = 0.0,CHIPS WAY ЧИПС,Да,57,,,,,Останато,KAM,2025-04-18
ГРАШОК ПОСЕН,95,100 гр = 23.8,CARNEX ГРАШОК,Да,95,,,,,Останато,KAM,2025-04-18
ЧОКО ПОЛНЕТИ,55,,,Да,55,,,,,Останато,KAM,2025-04-18
АБРАЗИВ МИНЕЛ,55,,,Да,55,,,,,Останато,KAM,2025-04-18
РИБА ПАНГА,219,100 гр = 0.0,METRO РИБА ПАНГА,Да,219,,,,,Останато,KAM,2025-04-18
БУКОВЕЦ БЛАГ,15,100 гр = 30.0,GUSTO БУКОВЕЦ,Да,15,,,,,Останато,KAM,2025-04-18
ПИПЕРКА СУВА,43,100 гр = 172.0,GUSTO ПИПЕРКА,Да,43,,,,,Овошје и зеленчук,KAM,2025-04-18
ПИПЕРКА СУВА,43,100 гр = 172.0,GUSTO ЛУТА,Да,43,,,,,Овошје и зеленчук,KAM,2025-04-18
ПЕЧУРКИ СВЕЖИ,99,100 гр = 24.8,SUNNY FANTASY,Да,99,,,,,Останато,KAM,2025-04-18
ХУМУС НАМАЗ,96,100 гр = 34.3,GREEN FOOD ХУМУС,Да,96,,,,,Останато,KAM,2025-04-18
ШТРУДЛА,109,100 гр = 36.3,MIDI BULI ШТРУДЛА,Да,109,,,,,Останато,KAM,2025-04-18
ПИЈАЛОК КОКА,31,,,Да,31,,,,,Пијалоци,KAM,2025-04-18
ПИЈАЛОК КОКА,165,,,Да,165,,,,,Пијалоци,KAM,2025-04-18
ЈАЈЦА КАМКО,178,,,Да,178,,,,,Останато,KAM,2025-04-18
ЈАЈЦАКАМКО,68,,,Да,68,,,,,Останато,KAM,2025-04-18
ЧОК.ЗА ГОТ.100ГР,23,100 гр = 23.0,LEONA КРЕМ ТАБЛА,Да,23,,,,,Останато,KAM,2025-04-18
ВЦ ТОПЧИЊА БРЕФ,159,,,Да,159,,,,,Останато,KAM,2025-04-18
УРМА СВЕЖА СО,101,100 гр = 16.8,VITA УРМА СВЕЖА,Да,101,,,,,Останато,KAM,2025-04-18
ПЛЕЈМОБИЛ,199,,,Да,199,,,,,Останато,KAM,2025-04-18
ПЛЕЈМОБИЛ,199,,,Да,199,,,,,Останато,KAM,2025-04-18
ПЛЕЈМОБИЛ,799,,,Да,799,,,,,Останато,KAM,2025-04-18
ПАНИРАН КРОМИД,141,100 гр = 31.3,AVIKO ПАНИРАН,Да,141,,,,,Останато,KAM,2025-04-18
СЛАДОЛЕД,69,,,Да,69,,,,,Останато,KAM,2025-04-18
СЛАДОЛЕД,99,,,Да,99,,,,,Останато,KAM,2025-04-18
ВАНИЛИН ШЕКЕР,24,100 гр = 30.0,OMA ВАНИЛИН,Да,24,,,,,Останато,KAM,2025-04-18
МАРГАРИН,78,100 гр = 16.3,KRISTAL МАРГАРИН,Да,78,,,,,Останато,KAM,2025-04-18
МАРГАРИН,59,100 гр = 12.3,KRISTAL МАРГАРИН,Да,59,,,,,Останато,KAM,2025-04-18
ПРАШАК ЗА,26,100 гр = 28.9,OMA ПРАШОК ЗА,Да,26,,,,,Останато,KAM,2025-04-18
САПУН ТЕЧЕН,67,,,Да,67,,,,,Производи за домаќинство,KAM,2025-04-18
ЧОРАПИ ЖЕНСКИ,32,,,Да,32,,,,,Останато,KAM,2025-04-18
ДОКОЛЕНКИ,42,,,Да,42,,,,,Останато,KAM,2025-04-18
НЕСКАФЕ 2 ВО 1,143,100 гр = 79.4,NESCAFE КАФЕ,Да,143,,,,,Пијалоци,KAM,2025-04-18
СТИКЕРИ ЗА,39,,,Да,39,,,,,Останато,KAM,2025-04-18
МАИЦА МАШКА,219,,,Да,219,,,,,Останато,KAM,2025-04-18
ИНСТАНТ КАФЕ,366,100 гр = 0.0,NESCAFE CLASSIC,Да,366,,,,,Пијалоци,KAM,2025-04-18
ЈАЈЦА ОД,87,,,Да,87,,,,,Останато,KAM,2025-04-18
АЈДАМЕР БАЕРГОФ,409,,,Да,409,,,,,Останато,KAM,2025-04-18
ГАУДА БАЕРГОФ,409,,,Да,409,,,,,Останато,KAM,2025-04-18
ВОДА ГАЗИРАНА,125,,,Да,150,,,,,Пијалоци,KAM,2025-04-18
БОЕНКА ДОБРЕ,89,,,Да,89,,,,,Останато,KAM,2025-04-18
КНИГА,329,,,Да,329,,,,,Останато,KAM,2025-04-18
КНИГА,299,,,Да,299,,,,,Останато,KAM,2025-04-18
ГОЛЕМАТА ВЕСЕЛА,119,,,Да,119,,,,,Останато,KAM,2025-04-18
КУЌИЧКАТА НА,179,,,Да,179,,,,,Останато,KAM,2025-04-18
